word,query,dmetaphone_sim,dmetaphone_ed,metaphone_sim,metaphone_ed,nysiis_sim,nysiis_ed,soundex_sim,soundex_ed,og_sim,og_ed,label
actron,actron,0.72,3,0.72,3,0.9111,2,0.7333,2,0.8578,2,0
actron,actron,0.8933,1,0.8933,1,0.725,2,0.8667,2,0.8,2,0
actron,actron,0.94,1,0.94,1,0.8889,2,0.6667,3,0.7778,2,0
actron,actron,0.76,2,0.76,2,0.8,2,0.8667,1,0.8,2,0
actron,actron,0.8483,2,0.8483,2,0.8833,3,0.8833,1,0.8756,2,0
actron,actron,0.8578,2,0.8578,2,0.8022,3,0.8667,2,0.837,4,0
actron,actron,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
actron,actro,0.7778,2,0.7778,2,0.8833,1,0.8833,1,0.8483,2,0
actron,actro,0.8667,1,0.8667,1,0.8667,1,0.8667,1,0.76,2,0
actron,actro,0.8833,1,0.8833,1,0.8483,2,0.8833,1,0.8133,2,0
actron,actro,0.8833,1,0.8833,1,0.9417,1,0.8833,1,0.9067,2,0
actron,actro,0.96,1,0.96,1,0.9333,2,1.0,0,0.9722,1,1
actron,atron,0.75,2,0.75,2,0.805,2,0.7,3,0.76,2,0
actron,atron,0.9533,1,0.9533,1,0.9429,2,0.8833,1,0.9429,2,0
actron,atron,0.805,2,0.805,2,0.765,2,0.85,1,0.84,2,0
actron,atron,1.0,0,1.0,0,0.9444,1,0.8333,1,0.8222,2,0
actron,atron,0.805,2,0.805,2,0.84,2,0.7,3,0.84,2,0
actron,atron,0.94,1,0.94,1,0.95,1,0.85,2,0.95,1,1
actron,acrton,0.72,3,0.72,3,0.9111,2,0.7333,2,0.8578,2,0
actron,acrton,0.8667,2,0.8667,2,0.7639,2,0.5,4,0.8222,2,0
actron,acrton,0.8267,2,0.8267,2,0.8667,3,0.8667,2,0.8578,2,0
actron,acrton,0.9467,2,0.9467,2,0.9556,2,0.9333,2,0.9556,2,1
actron,catron,0.705,2,0.705,2,0.826,2,0.75,2,0.826,2,0
actron,catron,0.9333,1,0.9333,1,0.9444,2,0.6667,3,0.9444,2,1
actron,catron,0.8333,1,0.8333,1,0.8889,1,0.8333,1,0.7778,2,0
acular,acular,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
acular,acular,0.75,2,0.75,2,0.9444,1,0.8833,1,0.8222,2,0
acular,acular,0.8667,1,0.8667,1,0.8578,2,0.8667,1,0.8222,2,0
acular,acular,0.7222,2,0.7222,2,0.7389,2,0.6667,3,0.6972,2,0
acular,acularr,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
acular,aular,0.925,1,0.925,1,0.825,2,0.85,2,0.95,1,1
acular,aular,0.9111,1,0.9111,1,0.7778,2,0.8667,1,0.76,2,0
acular,aular,0.7778,1,0.7778,1,0.9333,1,0.8333,1,0.7417,1,0
acular,aular,0.88,2,0.88,2,0.7536,3,0.7,3,0.8114,3,0
acular,aular,0.6111,2,0.6111,2,0.7222,3,0.6667,2,0.7333,3,0
acular,cular,0.9167,1,0.9167,1,0.8111,1,0.6667,3,0.8111,1,1
acular,cular,0.8,1,0.8,1,0.8933,1,0.85,1,0.73,3,0
acular,cular,0.7778,1,0.7778,1,0.8667,1,0.8333,1,0.8667,1,0
acular,cular,0.9333,1,0.9333,1,0.89,1,0.8667,2,0.84,2,0
acular,cular,0.6111,2,0.6111,2,0.6889,3,0.6667,2,0.7333,3,0
acular,cular,0.8222,1,0.8222,1,0.92,1,0.8667,1,0.66,2,0
acular,caular,0.9167,1,0.9167,1,0.8111,1,0.6667,3,0.9444,2,1
acular,caular,0.9333,1,0.9333,1,0.89,1,0.8667,2,0.725,2,0
acular,caular,0.8222,1,0.8222,1,0.92,1,0.8667,1,0.8578,2,0
acular,caular,0.7778,1,0.7778,1,0.8667,1,0.8333,1,0.6972,2,0
acutect,acutect,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
acutect,acputect,0.9556,1,0.9556,1,0.9667,1,0.8667,2,0.9667,1,1
acutect,acuect,0.88,1,0.88,1,0.8867,2,0.9333,2,0.9083,1,1
acutect,acutecct,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
acuvail,acuvail,0.8267,2,0.8267,2,0.8944,2,0.8833,1,0.8238,3,0
acuvail,acuvail,0.85,1,0.85,1,0.6944,2,0.6667,2,0.7095,2,0
acuvail,acuvail,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
acuvail,a2cuvail,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
acuvail,acuvai,0.7778,2,0.7778,2,0.825,3,0.7333,2,0.8444,2,0
acuvail,acuvai,0.9417,1,0.9417,1,0.9333,2,0.8833,1,0.981,1,1
acuvail,acvail,0.85,1,0.85,1,0.88,1,0.85,1,0.84,2,0
acuvail,acvail,1.0,0,1.0,0,0.9022,1,1.0,0,0.9619,1,1
acuvail,acvuail,1.0,0,1.0,0,0.9022,1,1.0,0,0.9619,2,1
acuvail,aucvail,1.0,0,1.0,0,0.9022,1,1.0,0,0.9571,2,1
acyclovir,acyclovir,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
acyclovir,acycclovir,1.0,0,1.0,0,1.0,0,1.0,0,0.98,1,1
acyclovir,acycloviir,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
acyclovir,accylovir,0.95,1,0.95,1,0.9741,1,0.8667,2,0.9704,2,1
acyclovir,acyclvoir,1.0,0,1.0,0,0.9606,1,1.0,0,0.9815,2,1
adalat,adalat,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adalat,adalaat,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,1,1
adalat,adalatt,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
adalat,adaslat,0.9467,1,0.9467,1,0.9667,1,0.8667,2,0.9667,1,1
adalat,dalat,0.9167,1,0.9167,1,0.8111,1,0.5,3,0.8111,1,1
adalat,dalat,0.6111,2,0.6111,2,0.6889,3,0.6667,2,0.7333,3,0
adalat,dalat,0.7778,2,0.7778,2,0.8756,2,0.7333,2,0.8756,2,0
adalat,dalat,0.5556,2,0.5556,2,0.7333,2,0.6667,2,0.7333,2,0
adalimumab,adalimumab,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adalimumab,aadalimumab,1.0,0,1.0,0,1.0,0,1.0,0,0.8527,1,1
adalimumab,adalimumabb,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
adalimumab,adaqlimumab,0.9619,1,0.9619,1,0.9788,1,0.8667,2,0.9788,1,1
adalimumab,adaliummab,0.9667,1,0.9667,1,0.98,2,1.0,0,0.9833,2,1
adcirca,adcirca,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adcirca,aadcirca,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
adcirca,ad7circa,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
adcirca,adcisrca,0.9611,1,0.9611,1,0.9714,1,0.8833,1,0.975,1,1
adcirca,adcrca,0.8267,1,0.8267,1,0.9611,1,1.0,0,0.9667,1,1
addyi,addyi,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
addyi,ddyi,0.8333,1,0.8333,1,0.8333,1,0.6667,2,0.9333,1,1
addyi,adydi,0.9111,1,0.9111,1,0.8667,2,0.8667,1,0.9467,2,1
addyi,dadyi,0.6667,1,0.6667,1,0.7222,1,0.8333,1,0.9333,2,1
adenoscan,adenoscan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adenoscan,aden9oscan,1.0,0,1.0,0,1.0,0,1.0,0,0.98,1,1
adenoscan,adenosan,1.0,0,1.0,0,1.0,0,1.0,0,0.9537,2,0
adenoscan,adenosan,0.9667,1,0.9667,1,0.9852,1,1.0,0,0.9852,1,1
adenoscan,aenoscan,0.9333,1,0.9333,1,0.8135,1,0.5,3,0.9107,2,0
adenoscan,aenoscan,0.95,1,0.95,1,0.8262,2,0.85,2,0.9667,1,1
adenoscan,denoscan,0.9333,1,0.9333,1,0.7778,2,0.5,3,0.9107,2,0
adenoscan,denoscan,0.9444,1,0.9444,1,0.8171,1,0.6667,3,0.963,1,1
adenosine,adenosine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adenosine,adeno4sine,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
adenosine,adenodsine,0.9611,1,0.9611,1,0.9815,1,0.8833,1,0.9833,1,1
adenosine,adenosince,0.9722,1,0.9722,1,0.9926,1,1.0,0,0.9933,1,1
adenosine,aenosine,0.94,1,0.94,1,0.825,2,0.85,2,0.9667,1,1
adphen,adphen,0.9167,1,0.9167,1,0.9333,2,0.6667,3,0.8889,2,0
adphen,adphen,0.8667,1,0.8667,1,0.8578,2,0.8667,1,0.8222,2,0
adphen,adphen,0.85,1,0.85,1,0.765,2,0.85,1,0.7743,2,0
adphen,adphen,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adphen,adpheen,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,1,1
adphen,adphgen,0.9467,1,0.9467,1,0.8578,1,0.8667,2,0.8794,2,0
adphen,adphgen,0.9533,1,0.9533,1,0.9611,1,0.8833,1,0.9714,1,1
adphen,adphgen,0.805,2,0.805,2,0.725,2,0.85,2,0.8643,2,0
adrenaclick,adrenaclick,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adrenaclick,a6drenaclick,1.0,0,1.0,0,1.0,0,1.0,0,0.975,1,1
adrenaclick,adenaclick,0.9619,1,0.9619,1,0.9733,1,0.8667,2,0.9758,1,1
adrenaclick,adrefnaclick,0.9708,1,0.9708,1,0.9818,1,0.8833,1,0.9833,1,1
adrenaclick,adrenaclicak,0.9875,1,0.9875,1,1.0,2,1.0,0,1.0,1,1
adrenaclick,adrrenaclick,1.0,0,1.0,0,1.0,0,1.0,0,0.9806,1,1
adreview,adreview,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
adreview,aadreview,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
adreview,adrevie,1.0,0,1.0,0,0.9722,1,1.0,0,0.9875,1,1
adreview,aqdreview,0.94,1,0.94,1,0.95,1,0.85,2,0.9667,1,1
adreview,ardeview,0.925,2,0.925,2,0.94,2,0.925,2,0.9625,2,1
advil,advil,0.7,2,0.7,2,0.76,2,0.7,2,0.73,3,0
advil,advil,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
advil,advil,0.8667,2,0.8667,2,0.84,3,0.7333,2,0.7867,3,0
advil,aadvil,1.0,0,1.0,0,1.0,0,1.0,0,0.95,1,1
advil,adviil,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
advil,avdil,0.6667,2,0.6667,2,0.8222,2,0.6667,2,0.8222,2,0
advil,avdil,0.925,2,0.925,2,0.94,2,0.925,2,0.94,2,1
advil,avdil,0.7,2,0.7,2,0.76,2,0.7,2,0.73,3,0
advil,avdil,0.7222,2,0.7222,2,0.8667,2,0.6667,3,0.6222,2,0
advil,davil,0.8,1,0.8,1,0.8933,1,0.85,1,0.73,3,0
advil,davil,0.5556,2,0.5556,2,0.6556,2,0.5,3,0.6556,2,0
advil,davil,0.5278,3,0.5278,3,0.7333,2,0.6667,2,0.7333,2,0
advil,davil,0.8222,1,0.8222,1,0.8483,2,0.8667,1,0.76,3,0
advil,davil,0.9167,1,0.9167,1,0.9333,2,0.6667,3,0.9333,2,1
advil,davil,0.5556,2,0.5556,2,0.7333,2,0.6667,2,0.7333,2,0
aemcolo,aemcolo,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aemcolo,aecolo,0.925,1,0.925,1,0.94,1,0.85,2,0.9619,1,1
aemcolo,aemccolo,1.0,0,1.0,0,1.0,0,1.0,0,0.975,1,1
aemcolo,aemcoloa,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
aemcolo,apemcolo,0.94,1,0.94,1,0.8243,2,0.85,2,0.9625,1,1
aemcolo,aemcloo,1.0,0,1.0,0,0.9533,1,1.0,0,0.9714,2,1
aerobid,aerobid,0.7833,2,0.7833,2,0.7159,2,0.6667,3,0.869,2,0
aerobid,aerobid,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aerobid,aerobid,0.6667,2,0.6667,2,0.8492,2,0.6667,2,0.8095,2,0
aerobid,aebrobid,0.865,1,0.865,1,0.8821,1,0.75,2,0.9095,1,1
aerobid,aerobbid,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
aerobid,aerobd,1.0,0,1.0,0,0.9667,1,1.0,0,0.9762,1,1
aerolate,aerolate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aerolate,aerolate,0.85,1,0.85,1,0.9,1,0.85,1,0.85,2,0
aerolate,aerolate,0.8833,1,0.8833,1,0.9444,1,0.8833,1,0.9167,2,0
aerolate,aelrolate,0.865,1,0.865,1,0.8821,1,0.75,2,0.9204,1,1
aerolate,aerolaate,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
aerolate,arolate,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
aerolate,arolate,0.85,1,0.85,1,0.9,1,0.85,1,0.8821,2,0
aerolate,arolate,0.7222,2,0.7222,2,0.7389,2,0.6667,3,0.9048,2,0
aerolate,aerolaet,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,2,1
aerolone,aerolone,0.8333,1,0.8333,1,0.8222,2,0.8333,1,0.8135,2,0
aerolone,aerolone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aerolone,aerolone,0.8833,1,0.8833,1,0.9444,1,0.8833,1,0.9167,2,0
aerolone,aeerolone,1.0,0,1.0,0,1.0,0,1.0,0,0.9704,1,1
aerolone,aer6olone,1.0,0,1.0,0,1.0,0,1.0,0,0.9741,1,1
aerolone,aeroloone,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
aerolone,aerolxone,0.9222,2,0.9222,2,0.9714,1,0.8833,1,0.9815,1,1
aerolone,agerolone,0.94,1,0.94,1,0.825,2,0.85,2,0.9667,1,1
aerosol,aerosol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aerosol,aerool,0.9333,1,0.9333,1,0.9222,2,0.8667,2,0.9714,1,1
aerosol,aeroosol,1.0,0,1.0,0,1.0,0,1.0,0,0.9464,1,1
aerosol,aerosoll,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
aerosol,aeroslo,1.0,0,1.0,0,0.9667,1,1.0,0,0.9762,2,1
aerosporin,aerosporin,0.6972,2,0.6972,2,0.789,2,0.6667,3,0.7921,2,0
aerosporin,aerosporin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aerosporin,aeerosporin,1.0,0,1.0,0,1.0,0,1.0,0,0.9758,1,1
aerosporin,aeosporin,0.8667,1,0.8667,1,0.9583,1,0.8333,1,0.9259,1,0
aerosporin,aeosporin,0.86,1,0.86,1,0.8476,2,0.8875,2,0.8993,1,1
aerosporin,agerosporin,0.9571,1,0.9571,1,0.8288,2,0.75,2,0.9727,1,1
aerosporin,aqerosporin,0.9571,1,0.9571,1,0.8288,2,0.75,2,0.9727,1,1
afamelanotide,afamelanotide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
afamelanotide,afameelanotide,1.0,0,1.0,0,1.0,0,1.0,0,0.9368,1,1
afamelanotide,afamelanoatide,1.0,0,1.0,0,1.0,0,1.0,0,0.9976,1,1
afamelanotide,afammelanotide,1.0,0,1.0,0,1.0,0,1.0,0,0.9857,1,1
afamelanotide,famelanotide,0.9524,1,0.9524,1,0.8207,1,0.6667,3,0.891,1,1
afinitor,afinitor,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
afinitor,aafinitor,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
afinitor,afinitoor,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,1,1
afinitor,afinitorr,1.0,0,1.0,0,1.0,0,1.0,0,0.9926,1,1
afinitor,afinittor,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
afinitor,afinitoron,0.9722,1,0.9722,1,0.9867,2,1.0,0,0.9867,2,1
afrinol,afrinol,0.805,2,0.805,2,0.8643,2,0.7,3,0.8643,2,0
afrinol,afrinol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
afrinol,afrinol,0.7833,2,0.7833,2,0.9048,2,0.6667,3,0.9048,2,0
afrinol,afrinol,0.88,1,0.88,1,0.9143,1,0.85,1,0.9143,1,0
afrinol,afridnol,0.9,2,0.9,2,0.925,2,0.85,2,0.925,2,0
afrinol,afridnol,0.9611,1,0.9611,1,0.975,1,0.8833,1,0.975,1,1
afrinol,afridnol,0.84,2,0.84,2,0.8821,2,0.7,2,0.8821,2,0
afrinol,afrinobl,0.9667,1,0.9667,1,0.9833,1,1.0,0,0.9833,1,1
afrinol,afrinobl,0.84,2,0.84,2,0.8821,2,0.85,1,0.8821,2,0
afrinol,afirnol,1.0,0,1.0,0,0.9619,2,1.0,0,0.9619,2,1
agenerase,agenerase,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
agenerase,agenease,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.9815,1,1
agenerase,ageneraase,1.0,0,1.0,0,1.0,0,1.0,0,0.99,1,1
agenerase,agenerasse,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
aggrenox,aggrenox,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aggrenox,agggrenox,0.8952,1,0.8952,1,1.0,0,1.0,0,0.9741,1,1
aggrenox,aggrbenox,0.9667,1,0.9667,1,0.9708,1,0.8833,1,0.9778,1,1
aggrenox,aggrenx,1.0,0,1.0,0,0.9762,1,1.0,0,0.9833,1,1
aggrenox,aggrwenox,1.0,0,1.0,0,0.9708,1,1.0,0,0.9778,1,1
aggrenox,aggrenxo,1.0,0,1.0,0,0.9762,1,1.0,0,0.9833,2,1
agrylin,agrylin,0.88,1,0.88,1,0.9143,1,0.85,1,0.8286,2,0
agrylin,agrylin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
agrylin,aggrylin,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
agrylin,agrpylin,0.9611,1,0.9611,1,0.9708,1,0.8833,1,0.9708,1,1
agrylin,agrrylin,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
agrylin,agylin,0.9467,1,0.9467,1,0.9619,1,0.8667,2,0.9619,1,1
agrylin,agylin,0.85,1,0.85,1,0.765,2,1.0,0,0.84,2,0
agrylin,noagrylin,0.8667,1,0.8667,1,0.9583,1,0.8333,1,0.9259,2,1
aimovig,aimovig,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aimovig,aimovg,0.5556,2,0.5556,2,0.7,2,0.6667,2,0.7778,2,0
aimovig,aimovg,1.0,0,1.0,0,0.9667,1,1.0,0,0.9762,1,1
aimovig,aimovigg,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
aimovig,aimovign,0.8833,1,0.8833,1,0.981,1,1.0,0,0.9875,1,1
aimovig,aiwmovig,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
ajovy,ajovy,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
ajovy,ajovay,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
ajovy,ajovay,0.75,2,0.75,2,0.805,2,0.8833,1,0.8,2,0
ajovy,ajzovy,0.8,1,0.8,1,0.9556,1,1.0,0,0.9556,1,1
ajovy,aovy,0.9,1,0.9,1,0.88,2,0.85,2,0.94,1,1
ajovy,aovy,0.0,3,0.0,3,0.7222,2,0.6667,2,0.6667,2,0
ajovy,aovy,0.9111,1,0.9111,1,0.8222,1,0.8667,1,0.75,2,0
ajovy,jovy,0.8889,1,0.8889,1,0.85,1,0.6667,3,0.9333,1,1
ajovy,jovy,0.0,3,0.0,3,0.6667,2,0.6667,2,0.6667,2,0
akbeta,akbeta,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akbeta,akbeta,0.0,2,0.0,2,0.7556,2,0.5,4,0.8889,2,0
akbeta,akbeta,0.7222,2,0.7222,2,0.8667,2,0.6667,3,0.6944,2,0
akbeta,akbetaa,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
akbeta,akbetar,0.96,1,0.96,1,0.9524,2,1.0,0,0.981,1,1
akbeta,akbetta,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,1,1
akbeta,akbeat,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,2,1
akineton,akineton,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akineton,akineto,0.96,1,0.96,1,0.9667,2,1.0,0,0.9875,1,1
akineton,akinetton,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
akineton,akkineton,1.0,0,1.0,0,1.0,0,1.0,0,0.9704,1,1
akineton,aikneton,1.0,0,1.0,0,0.825,2,1.0,0,0.9625,2,1
aklief,aklief,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aklief,aklieef,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,1,1
aklief,aklieff,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
aklief,alief,0.9111,1,0.9111,1,0.8667,2,0.8667,1,0.8267,3,0
aklief,alief,0.75,2,0.75,2,0.805,2,0.7,3,0.76,2,0
aklief,alief,0.7511,3,0.7511,3,0.8267,2,0.7333,2,0.7867,2,0
aklief,alief,0.925,1,0.925,1,0.94,1,0.85,2,0.95,1,1
aklief,kalief,0.8222,1,0.8222,1,0.92,1,0.8667,1,0.8222,3,0
aklief,kalief,0.9167,1,0.9167,1,0.9333,2,0.6667,3,0.9444,2,1
akovaz,akovaz,0.85,1,0.85,1,0.75,2,0.75,1,0.84,2,0
akovaz,akovaz,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akovaz,akoaz,0.75,2,0.75,2,0.65,2,0.7,3,0.76,2,0
akovaz,akoaz,0.9333,1,0.9333,1,0.8667,2,0.8667,2,0.9611,1,1
akovaz,akovvaz,1.0,0,1.0,0,1.0,0,1.0,0,0.9714,1,1
akovaz,aokvaz,0.85,1,0.85,1,0.8,1,0.75,1,0.84,2,0
akovaz,aokvaz,1.0,0,1.0,0,0.9333,1,1.0,0,0.95,2,1
akpentolate,akpentolate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akpentolate,akentolate,0.9619,1,0.9619,1,0.9733,1,0.8667,2,0.9758,1,1
akpentolate,akpentolte,1.0,0,1.0,0,0.9933,1,1.0,0,0.9939,1,1
akpentolate,kpentolate,0.9524,1,0.9524,1,0.8185,1,0.6667,3,0.9697,1,1
akpentolate,akpentoltae,1.0,0,1.0,0,0.9933,1,1.0,0,0.9939,2,1
akpro,akpro,0.7222,2,0.7222,2,0.6667,2,0.6667,3,0.8222,2,0
akpro,akpro,0.7222,2,0.7222,2,0.9167,2,0.6667,3,0.7333,2,0
akpro,akpro,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akpro,akpro,0.85,1,0.85,1,0.805,2,0.85,1,0.84,2,0
akpro,aakpro,0.7222,2,0.7222,2,0.6667,2,0.6667,3,0.7778,2,0
akpro,aakpro,1.0,0,1.0,0,1.0,0,1.0,0,0.95,1,1
akpro,aakpro,0.85,1,0.85,1,0.805,2,0.85,1,0.9,2,0
akpro,akproo,1.0,0,1.0,0,1.0,0,1.0,0,0.9722,1,1
akpro,akprro,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
akrinol,akrinol,0.805,2,0.805,2,0.8643,2,0.7,3,0.8643,2,0
akrinol,akrinol,0.88,1,0.88,1,0.9143,1,0.85,1,0.9143,1,0
akrinol,akrinol,0.7833,2,0.7833,2,0.9048,2,0.6667,3,0.9048,2,0
akrinol,akrinol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akrinol,akinol,0.7,2,0.7,2,0.8,2,0.7,2,0.8,2,0
akrinol,akinol,0.6667,2,0.6667,2,0.8492,2,0.6667,2,0.8492,2,0
akrinol,akinol,0.805,2,0.805,2,0.7775,3,0.75,2,0.8375,3,0
akrinol,akinol,0.9467,1,0.9467,1,0.9619,1,0.8667,2,0.9619,1,1
akrinol,akinol,0.805,2,0.805,2,0.8643,2,0.7,3,0.8643,2,0
akrinol,akriinol,0.88,1,0.88,1,0.9143,1,0.85,1,0.8821,2,0
akrinol,akriinol,1.0,0,1.0,0,1.0,0,1.0,0,0.975,1,1
akrinol,akxrinol,0.8114,3,0.8114,3,0.8821,2,0.85,1,0.8821,2,0
akrinol,akxrinol,0.9238,2,0.9238,2,0.9667,1,1.0,0,0.9667,1,1
akrinol,arkinol,0.8267,2,0.8267,2,0.8794,2,0.7333,2,0.8794,2,0
akrinol,arkinol,0.88,2,0.88,2,0.9143,2,0.85,2,0.9143,2,0
akrinol,arkinol,0.7833,2,0.7833,2,0.9048,2,0.6667,3,0.9048,2,0
akrinol,arkinol,0.94,2,0.94,2,0.9571,2,0.925,2,0.9571,2,1
akten,akten,0.8833,1,0.8833,1,0.92,1,0.8833,1,0.8133,2,0
akten,akten,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
akten,akten,0.75,2,0.75,2,0.805,2,0.7,3,0.805,2,0
akten,akte,0.9417,1,0.9417,1,0.9067,2,0.8833,1,0.8483,2,0
akten,akte,0.9417,1,0.9417,1,0.9067,2,0.8833,1,0.96,1,1
akten,akte,0.8222,1,0.8222,1,0.9417,1,1.0,0,0.7,2,0
akten,akte,0.5556,2,0.5556,2,0.7222,2,0.8333,1,0.7833,2,0
akten,aktenz,0.96,1,0.96,1,1.0,0,1.0,0,0.9722,1,1
akten,aktgen,0.9533,1,0.9533,1,0.9611,1,0.8833,1,0.9611,1,1
akten,aktgen,0.94,1,0.94,1,0.725,2,0.75,2,0.8,2,0
akten,aktgen,0.805,2,0.805,2,0.725,2,0.7,3,0.8,2,0
akten,aktn,0.8833,1,0.8833,1,0.8483,2,0.8833,1,0.8483,2,0
akten,aktn,1.0,0,1.0,0,0.9533,1,1.0,0,0.9533,1,1
akten,aktn,0.7778,2,0.7778,2,0.8833,1,0.8833,1,0.7,2,0
akten,aktn,0.75,2,0.75,2,0.7,2,0.7,3,0.7,2,0
aktipak,aktipak,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
aktipak,aaktipak,1.0,0,1.0,0,1.0,0,1.0,0,0.8554,1,1
aktipak,aktiipak,1.0,0,1.0,0,1.0,0,1.0,0,0.975,1,1
aktipak,aktipaak,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
aktipak,aktpiak,1.0,0,1.0,0,0.9278,1,1.0,0,0.9667,2,1
alavert,alavert,0.6222,2,0.6222,2,0.6944,2,0.5,2,0.6762,2,0
alavert,alavert,0.92,2,0.92,2,0.8794,2,0.8667,2,0.8714,2,0
alavert,alavert,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
alavert,alaavert,0.92,2,0.92,2,0.8794,2,0.8667,2,0.8571,2,0
alavert,alaavert,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
alavert,alalvert,0.9556,1,0.9556,1,0.9667,1,0.8667,2,0.9708,1,1
alavert,alavemrt,0.9611,1,0.9611,1,0.9762,1,0.8833,1,0.9792,1,1
alavert,lavert,0.6333,3,0.6333,3,0.7833,2,0.6667,2,0.8222,2,0
alavert,lavert,0.6722,2,0.6722,2,0.8222,2,0.5,3,0.7159,2,0
alavert,lavert,0.9333,1,0.9333,1,0.8111,1,0.6667,3,0.8968,1,1
alavert,laavert,0.6722,2,0.6722,2,0.8222,2,0.5,3,0.6762,2,0
